dblp_index,acm_index
000474c57e50c2a04945b1e417191e67,000474c57e50c2a04945b1e417191e67
001946bfc79363612dc63634172d8ec8,001946bfc79363612dc63634172d8ec8
0021cca9d96808ca281b8853cae8d98d,0021cca9d96808ca281b8853cae8d98d
00385d89a064e2e2f10e1aa2aed27753,00385d89a064e2e2f10e1aa2aed27753
00938f3bdf19e6a192e70ab9381cd567,00938f3bdf19e6a192e70ab9381cd567
00967f3aea86a389813639c985071981,00967f3aea86a389813639c985071981
00b29cf29b37761df6db3110efd9b587,00b29cf29b37761df6db3110efd9b587
00c3655c1fc9602e4fb47e5f884ca5bd,00c3655c1fc9602e4fb47e5f884ca5bd
00cbb5693d4e5d7770a19e1a6e7db7fe,00cbb5693d4e5d7770a19e1a6e7db7fe
00dcc18d46bc601344201183651890bb,00dcc18d46bc601344201183651890bb
00f08802782120fa9697d362d15e76c1,00f08802782120fa9697d362d15e76c1
011d58ecfa9212c7c84941a930355abb,011d58ecfa9212c7c84941a930355abb
01249b023061fe180b9894e987a5668c,01249b023061fe180b9894e987a5668c
01786c05ed97c08c61b90fd2debd426e,01786c05ed97c08c61b90fd2debd426e
0193129a57fd272e7a349ebe1e8a2cf1,0193129a57fd272e7a349ebe1e8a2cf1
01ac583900b1211c3d577dc2cf0de7ad,01ac583900b1211c3d577dc2cf0de7ad
01e330d7df737a3ecf0786561136aa7d,01e330d7df737a3ecf0786561136aa7d
0238f1fdc34a404baf190207ed32b241,0238f1fdc34a404baf190207ed32b241
025e96f1935d82b6cd003d4b75b106fe,025e96f1935d82b6cd003d4b75b106fe
0260a3791dede9f9eaf87927b5b850a6,0260a3791dede9f9eaf87927b5b850a6
027268b2c9d780ac9b660092cc2cb95e,027268b2c9d780ac9b660092cc2cb95e
02a5f03f6b553ba112104b67d7a3eb20,02a5f03f6b553ba112104b67d7a3eb20
02a82a60590d6612fc925d5a2cc74600,02a82a60590d6612fc925d5a2cc74600
02f21fb55425c4b6ae0971c0314bbad2,02f21fb55425c4b6ae0971c0314bbad2
02fdf2f5e5fa528400a23e7cf36b7878,02fdf2f5e5fa528400a23e7cf36b7878
030ca8081e92bb914515a1a34bff8701,030ca8081e92bb914515a1a34bff8701
03439a359e559c515b497f04c51f84ce,03439a359e559c515b497f04c51f84ce
034c9d3221673ed985d524558e5fe12a,034c9d3221673ed985d524558e5fe12a
0383dad9d2f5ea017210be4b0808da24,0383dad9d2f5ea017210be4b0808da24
03a959db11d66ed3dc8c7c21e2ed67b3,03a959db11d66ed3dc8c7c21e2ed67b3
03c86c08490b14204ad5256a9071c24a,03c86c08490b14204ad5256a9071c24a
03c977a465af9f9404094d9e695c3b9f,03c977a465af9f9404094d9e695c3b9f
03f88e5cd6e63f5e6fe4c7faa1fc75b5,03f88e5cd6e63f5e6fe4c7faa1fc75b5
04589512ecb5a6faafbe8f8a92bb59d0,04589512ecb5a6faafbe8f8a92bb59d0
04764f3b071a7ca0a95c2dc2f97388d8,04764f3b071a7ca0a95c2dc2f97388d8
04df289cc5923b1e593918673d2977aa,04df289cc5923b1e593918673d2977aa
0554918afca2c9f44903600d7cced0d3,0554918afca2c9f44903600d7cced0d3
0580b1caeb21879db975b548af0e6e77,0580b1caeb21879db975b548af0e6e77
05e420e0d1f982d7546f411de5462529,05e420e0d1f982d7546f411de5462529
05e7ea25ff3a664fa429e10258de9442,05e7ea25ff3a664fa429e10258de9442
06096645a4880d6a15ad90276416a52e,06096645a4880d6a15ad90276416a52e
06692304777d2492b8248a9748862ee4,06692304777d2492b8248a9748862ee4
06782c631800a4f5cb43641ab2d29209,06782c631800a4f5cb43641ab2d29209
069b0eac9d032335d6250252c783edda,069b0eac9d032335d6250252c783edda
06f4f0d05de4200915ddf349484a2791,06f4f0d05de4200915ddf349484a2791
071fd38c5d6d774f029ac780fb31c835,071fd38c5d6d774f029ac780fb31c835
07392ddfb9172bc6bd34175844a32c0e,07392ddfb9172bc6bd34175844a32c0e
07b9c593d2e1b2676dd5f4013e6fd631,07b9c593d2e1b2676dd5f4013e6fd631
07e26f9e46d1caa6e292998e15ff74f1,07e26f9e46d1caa6e292998e15ff74f1
082367171d121a0ae09daefb1d96fc0a,082367171d121a0ae09daefb1d96fc0a
082badb8b87c6dd0c4e9307e44f3c7d0,082badb8b87c6dd0c4e9307e44f3c7d0
08651c9f6d231da71f99e1519f3d6b60,08651c9f6d231da71f99e1519f3d6b60
0897daac20e0ffb2948ec95979186a07,0897daac20e0ffb2948ec95979186a07
08c69854ece21aad28328c6d5c58bb40,08c69854ece21aad28328c6d5c58bb40
095a44deb5c443d13f0cc9635f54881d,095a44deb5c443d13f0cc9635f54881d
097ea18410c5034b5746662d8c6e121f,097ea18410c5034b5746662d8c6e121f
09836201f5ffdcdcad22fe28ef671818,09836201f5ffdcdcad22fe28ef671818
09a66fcac0dcc2a41dbd5ee59979f5a6,09a66fcac0dcc2a41dbd5ee59979f5a6
09adf43e4e876ff936553e5b38052ed4,09adf43e4e876ff936553e5b38052ed4
09e0712ea615c91363616bc1436face2,09e0712ea615c91363616bc1436face2
0a157a1fc5bcdac0871b55f461f63443,0a157a1fc5bcdac0871b55f461f63443
0a61358d4cc38d1889384f5c82ce11bf,0a61358d4cc38d1889384f5c82ce11bf
0a61c44aec3ec98134d41482f0a6fd2b,0a61c44aec3ec98134d41482f0a6fd2b
0ae92125e1213cb203d19b8a3a8404b2,0ae92125e1213cb203d19b8a3a8404b2
0b1480418a01a07201b1c909c6a2e95b,0b1480418a01a07201b1c909c6a2e95b
0b34b9aa57b257497dc1c52ecf1067a8,0b34b9aa57b257497dc1c52ecf1067a8
0b55848d9b0079155bb48659bc3a85e8,0b55848d9b0079155bb48659bc3a85e8
0bde1f8b345d031783ed8b86db9c8ee6,0bde1f8b345d031783ed8b86db9c8ee6
0c287aa6ebcad32d5c0fb16937112add,0c287aa6ebcad32d5c0fb16937112add
0c30301fa0ac5a79a9489f218f8e12df,0c30301fa0ac5a79a9489f218f8e12df
0c32842b0c05814af44559a81d4d4266,0c32842b0c05814af44559a81d4d4266
0c747bab43053871dddfbc42e9cf4b4c,0c747bab43053871dddfbc42e9cf4b4c
0c7ce6eb0260809cda1f787275c75809,0c7ce6eb0260809cda1f787275c75809
0ccb5fe23b0a33168033ad2d6a3c1235,0ccb5fe23b0a33168033ad2d6a3c1235
0cfbe4478fe900bdfa1a51eee0c0e99f,0cfbe4478fe900bdfa1a51eee0c0e99f
0d17b2513abfc847de65308e9717afb0,0d17b2513abfc847de65308e9717afb0
0d303e5406defae5835a5df5c7bbd0e8,0d303e5406defae5835a5df5c7bbd0e8
0d392cf1d7dd05c49da9148178be30ec,0d392cf1d7dd05c49da9148178be30ec
0d5c82328e879bc84f8b6894a218d43a,0d5c82328e879bc84f8b6894a218d43a
0d67a3b8e3072a778c0288e0cfbe4ecf,0d67a3b8e3072a778c0288e0cfbe4ecf
0d7fa5ef6599b4f17f7b844465e1a39b,0d7fa5ef6599b4f17f7b844465e1a39b
0db3702f96733180eb64a35599347488,0db3702f96733180eb64a35599347488
0dc93ccf9c943f4b3e688b1e0abaa423,0dc93ccf9c943f4b3e688b1e0abaa423
0dee95a0e1603d60ad67f08a267a0661,0dee95a0e1603d60ad67f08a267a0661
0deeccc337153ce0f9f764cbd53cb168,0deeccc337153ce0f9f764cbd53cb168
0e13349b72410f61a1b5faf1ec3ddaee,0e13349b72410f61a1b5faf1ec3ddaee
0e22f9125d2cef01ed10d8f0e96a686e,0e22f9125d2cef01ed10d8f0e96a686e
0e3eac82ccdff18dfb2c7c360562c5e1,0e3eac82ccdff18dfb2c7c360562c5e1
0e429ee7e87e20e5512466a1d823df7d,0e429ee7e87e20e5512466a1d823df7d
0e6d4230c5ef63e6bb155305c9b613b4,0e6d4230c5ef63e6bb155305c9b613b4
0e7cfd2c2377bdb01a901b89375b9667,0e7cfd2c2377bdb01a901b89375b9667
0e89f2aab4603a53d7fa7c40ea53dc23,0e89f2aab4603a53d7fa7c40ea53dc23
0e8e94a16aefad17d39c10f14b60ac78,0e8e94a16aefad17d39c10f14b60ac78
0e9fc4cbbe05f8b4a81f824742017d58,0e9fc4cbbe05f8b4a81f824742017d58
0eb7f0568932c423d1724d2e4157c06b,0eb7f0568932c423d1724d2e4157c06b
0ecabb3631c5b6765d715148482539be,0ecabb3631c5b6765d715148482539be
0eed62115e5eeb34ec775b52ad5b267e,0eed62115e5eeb34ec775b52ad5b267e
0f05f1e9e37b379449a75510ad40410f,0f05f1e9e37b379449a75510ad40410f
0f2d0c2254fd0223bf197e05640e5a28,0f2d0c2254fd0223bf197e05640e5a28
0f4a06a76d338dae3bee5d2a5f668486,0f4a06a76d338dae3bee5d2a5f668486
0f9102bd5a9085e854c5497496562a45,0f9102bd5a9085e854c5497496562a45
0fb8898c8493b949838ac4017c1b7798,0fb8898c8493b949838ac4017c1b7798
0ff15bb6d3ca256ee5d30b3fcbf35202,0ff15bb6d3ca256ee5d30b3fcbf35202
1007c7c051106f16a4e5a78a1593ca4d,1007c7c051106f16a4e5a78a1593ca4d
103e89d51a17357ca2b461a89746cf63,103e89d51a17357ca2b461a89746cf63
1089e68ce1c2f92ee6ff6c6707a07d26,1089e68ce1c2f92ee6ff6c6707a07d26
10dd506c3cad536d894bbeaa03323696,10dd506c3cad536d894bbeaa03323696
1104862e5b3d4f930ce80b7387f3875a,1104862e5b3d4f930ce80b7387f3875a
1142fa042ea19aff87fa9286e5491ab2,1142fa042ea19aff87fa9286e5491ab2
11750becb7be2c532b5856cb2ea06d1f,11750becb7be2c532b5856cb2ea06d1f
117a83c9024e288c47991fcc3a059e72,117a83c9024e288c47991fcc3a059e72
11827bf83d5b94d7d02002643d845ecd,11827bf83d5b94d7d02002643d845ecd
11c58eb949b60ab6097777ae250b7133,11c58eb949b60ab6097777ae250b7133
11df9f5412234596c3d0fd503bbdca77,11df9f5412234596c3d0fd503bbdca77
11f140f78fdf14dbb9727958cdfdfbc9,11f140f78fdf14dbb9727958cdfdfbc9
12063d3210577bcaaf7d4f7691b981a9,12063d3210577bcaaf7d4f7691b981a9
124f96d2e8b27ed628b3acdbb312ca9c,124f96d2e8b27ed628b3acdbb312ca9c
1263a2e78e1a8be61af74df8533bd742,1263a2e78e1a8be61af74df8533bd742
1292addd8fc0457d74f376d434be1b8f,1292addd8fc0457d74f376d434be1b8f
12caed31aaa71713dfa198d3bced8978,12caed31aaa71713dfa198d3bced8978
12d0876afe7b309e6c4e244552d5cf0b,12d0876afe7b309e6c4e244552d5cf0b
12f60744f35fe56be9531b7c44fdea0e,12f60744f35fe56be9531b7c44fdea0e
12f9b83c2e969b0b63d6fe8131a35e88,12f9b83c2e969b0b63d6fe8131a35e88
131ea50a6948155b1be14b09863b704a,131ea50a6948155b1be14b09863b704a
135069e749d7aa650efd999c92a1e6eb,135069e749d7aa650efd999c92a1e6eb
139fea846786bb047c5d0e91e9cb7fdd,139fea846786bb047c5d0e91e9cb7fdd
13b63ef6f570f91b786cc21acc2faf24,13b63ef6f570f91b786cc21acc2faf24
14407e3ff40bed3e49761edb0d37f4f9,14407e3ff40bed3e49761edb0d37f4f9
147fa20b53c4f6c130dc2ba4eccf9014,147fa20b53c4f6c130dc2ba4eccf9014
152e3b7058b0782c807c81ca4c9a8d68,152e3b7058b0782c807c81ca4c9a8d68
15570c50e776342c341a1d8bdb8e729f,15570c50e776342c341a1d8bdb8e729f
15a1df9d2767c426db4b71622ca6be0a,15a1df9d2767c426db4b71622ca6be0a
15a2822ccbead16fb86b02119990e685,15a2822ccbead16fb86b02119990e685
15cb41628e5c215e8e71021883853a8d,15cb41628e5c215e8e71021883853a8d
16251ac01d877a49a4d5cb9e422b09b2,16251ac01d877a49a4d5cb9e422b09b2
162be5167331405e1a277f4b3c4e7a38,162be5167331405e1a277f4b3c4e7a38
