dblp_index,acm_index
53e9a515b7602d9702e350a0,5390962020f70186a0df3f45
53e99e6ab7602d970272e079,539087dd20f70186a0d62b4b
53e9a7b3b7602d97030eda57,53908b4920f70186a0dbc91c
53e9a515b7602d9702e363b7,53908b4920f70186a0dbc91a
53e9bd1eb7602d97049a89a1,539087cb20f70186a0d594fa
53e9983db7602d9702063cf1,5390881220f70186a0d7f82d
53e9b991b7602d97045848ab,5390881220f70186a0d7dbf4
53e9a743b7602d970307ad1e,539087e120f70186a0d665fc
53e9aa48b7602d97033b72fe,5390975920f70186a0dfe2b7
53e9ba85b7602d97046a99f2,5390980720f70186a0e01e3a
53e9b152b7602d9703bd3739,5390980720f70186a0e01e42
53e9b414b7602d9703f0bd27,539087e720f70186a0d68408
53e99d7ab7602d97026369c3,5390881220f70186a0d7dbe7
53e9b938b7602d97045251fa,5390881220f70186a0d7f82b
53e9a1fab7602d9702afd7f8,539087f320f70186a0d6fe29
53e9b017b7602d9703a7115b,539087e720f70186a0d68b6b
53e9ad42b7602d9703722d03,539087ef20f70186a0d6c8e3
53e99938b7602d9702178a2d,5390979920f70186a0dffb8e
53e9b4b4b7602d9703fc8743,539087dd20f70186a0d634a4
53e9a9f0b7602d9703359b92,5390880220f70186a0d77f50
53e9a833b7602d970317d4fd,5390962020f70186a0df3f40
53e99eb5b7602d970277f14a,5390881220f70186a0d7f829
53e9b57cb7602d97040be00a,539087e120f70186a0d665fd
53e9afb9b7602d9703a05ea6,539087cf20f70186a0d5b53c
53e99853b7602d97020885ae,539087cf20f70186a0d5d041
53e9b33db7602d9703e13425,539087dd20f70186a0d6349b
53e99ae6b7602d970236b9ef,539087f320f70186a0d70acf
53e99a8cb7602d97022fffcc,539089ab20f70186a0d96af4
53e9a905b7602d9703253c45,539087cb20f70186a0d594f3
53e9bcd2b7602d9704956f2b,5390975920f70186a0dfe2c0
53e9bb08b7602d9704743dab,5390882d20f70186a0d8db99
53e9ba9bb7602d97046c560f,539087d920f70186a0d604f1
53e9aaa9b7602d97034211e0,5390882d20f70186a0d8db95
53e9a4f3b7602d9702e17725,5390880d20f70186a0d7b5ea
53e9b6c4b7602d970424fff3,539087cf20f70186a0d5b543
53e9afeeb7602d9703a411ba,539087e720f70186a0d68b78
53e9aabdb7602d970343b0bc,5390975920f70186a0dfe2b6
53e9b4efb7602d970401a8a0,5390962020f70186a0df3f4c
53e9b0fbb7602d9703b753f1,5390958920f70186a0deec7e
53e9a5cdb7602d9702ef7927,53908b4920f70186a0dbc91d
53e9b59bb7602d97040e14f1,5390881220f70186a0d7dc03
53e9ad76b7602d9703764548,53908a4020f70186a0d9d770
53e9b97cb7602d970456a2b5,5390881220f70186a0d7dbe4
53e99e05b7602d97026cb93f,539087fe20f70186a0d758e2
53e99b26b7602d97023bfae5,539087cb20f70186a0d594f2
53e9be5db7602d9704b1f543,5390980720f70186a0e01e37
53e9bbcfb7602d970481e590,539089ab20f70186a0d97058
53e9bd11b7602d970499c03a,539089ab20f70186a0d9705e
53e9b4d9b7602d9703ffe516,539087cf20f70186a0d5b545
53e9af46b7602d970398679c,539087d920f70186a0d604ec
53e9b40eb7602d9703f03182,539087dd20f70186a0d634a1
53e9bb15b7602d970475279c,5390975920f70186a0dfe2be
53e9ac8fb7602d97036690e5,5390882d20f70186a0d8db9a
53e99a8bb7602d97022fd9b9,5390962020f70186a0df3f48
53e9b30ab7602d9703dce3a4,5390880d20f70186a0d7b5ec
53e99fbcb7602d9702898c46,5390880220f70186a0d77f9a
53e9a96cb7602d97032c4567,53908b4920f70186a0dbc917
53e9a0e6b7602d97029ce9e7,539087dd20f70186a0d634a0
53e9aef1b7602d970391ef85,539095ba20f70186a0df0f0d
53e9984fb7602d970208642b,539087cb20f70186a0d594f4
53e9a5b6b7602d9702edd94d,539095ba20f70186a0df0f0f
53e9a448b7602d9702d66728,5390980720f70186a0e01e3d
53e9a238b7602d9702b413fb,539087f320f70186a0d6fe0c
53e9ab65b7602d97035023ec,539089ab20f70186a0d96af8
53e997e9b7602d9701fe4526,558f36690cf2c779a64787a8
53e9b4a1b7602d9703fad9ff,539089ab20f70186a0d96f58
53e9b47cb7602d9703f80ae7,539087cf20f70186a0d5d01c
